"ssn","bank_name","IBAN","account_id"
"77092793828","تجارت","IR313300165977526830308615","185828"
"77092793828","ملی","IR373513955101183120848643","836562"
"62527036254","تجارت","IR613929930871374405094565","597230"
"62527036254","صادرات","IR237342828335744962042653","945432"
"62527036254","سرمایه","IR507468971474154095068058","956458"
"30297656443","تجارت","IR947350812378963355754877","417295"
"20826141457","ملی","IR511767632983997382252165","456333"
"99936696097","سرمایه","IR949817572213930333887819","728881"
"99936696097","ملی","IR372266132426066939847758","595410"
"99936696097","سرمایه","IR716778422146023094355591","722178"
"99936696097","صادرات","IR196078386816945815135414","834555"
"66378059570","ملی","IR613434853150345157604334","660382"
"66378059570","ملی","IR492504807445068068939811","528890"
"66378059570","تجارت","IR722397038738286730226888","129410"
"38719162222","صادرات","IR857421948250048903871969","346635"
"37732465388","تجارت","IR948211766462359089568225","255564"
"37732465388","تجارت","IR359730337805730557190855","257183"
"37732465388","ملت","IR407792131591078769159855","474535"
"42260464495","ملت","IR840004170018061056214291","594282"
"42260464495","تجارت","IR762494821167662290185542","845054"
"11974551952","ملی","IR950555623140401101740964","949597"
"11974551952","سرمایه","IR691524067061703106556481","913775"
"52606741175","تجارت","IR526609081969024088256198","118072"
"52606741175","ملت","IR896636912002829642571637","981230"
"52606741175","سرمایه","IR699280238741047590273083","734751"
"52606741175","تجارت","IR398825242552898810054192","352495"
"42630114626","ملت","IR290497286855209482689352","163786"
"42630114626","ملی","IR919999941448067503162881","344824"
"42630114626","ملت","IR434651543910158253590232","967413"
"27915112099","ملی","IR976503692278164105450106","993261"
"27915112099","ملت","IR545387397331354213883050","159963"
"27915112099","صادرات","IR146585383088958698252889","763934"
"27915112099","تجارت","IR734083687941298645517332","928837"
"66645638793","ملی","IR119677972472620875343816","600234"
"82051148143","سرمایه","IR174859225316339625608422","210877"
"82051148143","ملی","IR709130350699647987320309","874358"
"30897109938","صادرات","IR558730691570535675654793","208573"
"30897109938","صادرات","IR638256778857183501576559","609504"
"30897109938","ملت","IR277531181110668995257855","344550"
"98539875122","سرمایه","IR205442630942585727637512","400548"
"98539875122","ملی","IR481816143632843628482816","568804"
"98539875122","سرمایه","IR602471962151625443587756","101062"
"98539875122","ملی","IR896599331362085114741110","262124"
"98539875122","تجارت","IR473659121984668488075860","533859"
"55673993992","تجارت","IR773996130870825739381675","327676"
"55673993992","تجارت","IR676205675260483009692250","182317"
"70432373021","سرمایه","IR791008658108867055471141","555518"
"70432373021","صادرات","IR560461142487155851903833","599105"
"70432373021","سرمایه","IR255335610936079574338162","826646"
"36696024801","ملت","IR529094001964382343579044","149007"
"36696024801","تجارت","IR924432067373967612528059","262923"
"36696024801","سرمایه","IR173897637488146078762991","393541"
"33741319389","تجارت","IR822755527534545784353083","481950"
"33741319389","صادرات","IR929499987969937620603260","559084"
"33741319389","سرمایه","IR250273804424362074898433","269477"
"33741319389","تجارت","IR812606150368127621672929","997386"
"33741319389","صادرات","IR512200213118361735289991","754413"
"95850899143","سرمایه","IR841768699067258037520858","107176"
"62238655723","تجارت","IR743853172261828096265836","600880"
"62238655723","سرمایه","IR261924496159699183213291","438782"
"62238655723","ملی","IR637062222406075067461457","518740"
"66289841661","صادرات","IR435483161173067604409595","751464"
"66289841661","سرمایه","IR341663325835113398070644","856882"
"66289841661","صادرات","IR644193978160315968385476","102783"
"66289841661","سرمایه","IR412096141525650094822743","409898"
"71865312076","ملی","IR871883238115145520122243","163435"
"71865312076","سرمایه","IR955070963480638088545915","508582"
"71865312076","سرمایه","IR172343612622454787600752","223980"
"71865312076","ملی","IR719856714611537997644137","370439"
"71865312076","سرمایه","IR478115798943145563142792","661847"
"72340433885","تجارت","IR566220664074530432862743","632798"
"63678579315","سرمایه","IR831168738233009371564504","589398"
"63678579315","ملت","IR538627583234989258634226","405169"
"63678579315","ملی","IR695988006959575761403150","245477"
"63678579315","ملی","IR957848097753439907856036","112138"
"63678579315","سرمایه","IR141800823437315150627361","183876"
"58435632862","ملی","IR714596930229403336798899","118289"
"58435632862","صادرات","IR177647086426616784376496","803660"
"55716669480","صادرات","IR636802987667332156536248","147990"
"55716669480","ملت","IR250867371626392337172037","683519"
"55716669480","سرمایه","IR281619343374854547476366","213565"
"40154275747","ملت","IR868100204488500248792958","540901"
"40154275747","سرمایه","IR731228557275377347323990","451497"
"73415188676","سرمایه","IR213659008936443639562439","848885"
"73415188676","ملی","IR171515530587836943892182","542649"
"73415188676","ملت","IR367230005346193887072738","630832"
"29293221084","ملی","IR437021220334955870326828","682727"
"29293221084","ملی","IR564638549423584973523809","687628"
"29293221084","تجارت","IR884549116181606990278323","103420"
"29293221084","سرمایه","IR180996001757819367857432","758592"
"38569409968","ملی","IR683574323068312818379172","459204"
"38569409968","ملی","IR892660768439466490967895","255185"
"38569409968","سرمایه","IR581499109101586721537360","299530"
"38569409968","تجارت","IR119173680056855122092817","556149"
"38569409968","تجارت","IR530439125022458581019866","406008"
"66100718278","تجارت","IR975033129476749710603300","541581"
"66100718278","ملی","IR852893672066176359612338","717933"
"66100718278","سرمایه","IR153818130378042050302846","305447"
"66100718278","سرمایه","IR141112557379061711615632","167179"
"66100718278","ملت","IR325205199525734671339192","663762"
"76390335163","ملت","IR749896411396611530190823","775407"
"76390335163","تجارت","IR249544107104340356106581","800832"
"76390335163","ملت","IR533774231696518030732635","787255"
"76390335163","تجارت","IR596058402651487179506356","658292"
"98504526287","ملی","IR277130618901830893213127","113206"
"70029714208","صادرات","IR652400048033797269985447","560345"
"70029714208","ملی","IR577763394836784217934427","273276"
"70029714208","ملی","IR770112703413689788938454","318963"
"46258735863","سرمایه","IR452216621260151420637409","599759"
"31802961943","تجارت","IR696738945881522704277473","539511"
"31802961943","ملت","IR247851022207089550824680","521967"
"57207542844","سرمایه","IR917435236144036384945616","539339"
"57207542844","تجارت","IR259629476367752848740984","337828"
"57207542844","صادرات","IR475810284103873202891420","590270"
"42318502093","سرمایه","IR647912269715928410491175","416978"
"42318502093","تجارت","IR131280747835822558473993","289300"
"42318502093","سرمایه","IR101340703141766318263724","506049"
"42318502093","تجارت","IR144275214522827283528405","904227"
"42318502093","تجارت","IR915267670350659773856000","324685"
"66102897229","سرمایه","IR757459305612565987962824","221580"
"66102897229","صادرات","IR254202182247315037987758","945564"
"66102897229","تجارت","IR891701402181314966096789","335996"
"66102897229","صادرات","IR908557636366043389175189","886174"
"66102897229","ملی","IR599694295779609193458489","526131"
"38514843364","تجارت","IR959996427421457964035845","757471"
"38514843364","ملت","IR656265952949803516678142","579296"
"95089317690","ملی","IR701499768407216335505878","744199"
"95089317690","ملی","IR355613018470405884726790","116127"
"95089317690","صادرات","IR480687885674960121901235","797938"
"83169948563","ملت","IR872105079530921112943463","741770"
"83169948563","سرمایه","IR783449292199088843851676","338974"
"83169948563","ملت","IR194476823057688620641743","557057"
"83169948563","صادرات","IR351852403749417382916873","210535"
"65453737690","ملت","IR370133232968016050551912","942647"
"65453737690","صادرات","IR439298588383189653442986","478985"
"65453737690","صادرات","IR758264199672457883651275","795395"
"65453737690","سرمایه","IR828686134171747297268786","168331"
"81317116544","تجارت","IR179227882115553037829216","646698"
