"from","to","ownership_id","date","amount"
"89356381850","68ی410","999715","1971-02-11","272182000"
"89356381850","58ق061","722012","2004-02-11","110700000"
"66342713220","92ق284","554422","2004-08-04","260417000"
"66342713220","44ط827","952416","1995-05-18","130750000"
"63069636720","2099060957","936810","1995-03-23","471249000"
"63069636720","2265171266","496830","1986-12-23","738893000"
"63069636720","6625775029","190242","1975-09-19","196927000"
"62628673432","2534409396","148622","1980-10-25","578855000"
"62628673432","8875247468","513224","1976-09-15","205128000"
"89448137279","42ق075","158026","1996-04-22","256265000"
"89448137279","54ب233","936557","1971-12-04","29573000"
"27215791584","2807898493","929497","1999-04-17","172720000"
"27215791584","8427729164","412521","1972-10-03","676677000"
"27215791584","44و459","158445","1975-02-09","131518000"
"27215791584","46ق966","617468","1994-05-28","34129000"
"90652013223","91و944","515593","2006-03-14","272555000"
"90652013223","58ب360","580438","1991-08-06","89089000"
"46490257919","9340387833","128835","1992-07-28","623201000"
"46490257919","6366769886","614101","2014-10-23","267491000"
"46490257919","9590798755","919944","1973-11-24","245799000"
"46490257919","99ر048","877504","1983-01-11","23411000"
"46490257919","91و609","847735","1972-08-25","325207000"
"46490257919","39ر779","951304","1997-02-08","75872000"
"26586076104","6567822265","491449","2005-03-03","112296000"
"26586076104","2484347365","198371","1990-03-14","156851000"
"26586076104","88ی361","365206","1972-08-31","93186000"
"26586076104","40و705","819795","2012-10-18","398484000"
"26586076104","68و528","360945","1999-08-20","119798000"
"83871678125","21ق999","748942","2014-10-07","324527000"
"83871678125","36ب333","258182","1984-05-17","254084000"
"83871678125","84ر186","325861","1988-03-25","231408000"
"31104514777","5819716978","590713","2004-10-11","751609000"
"60441636977","3998846246","107904","1992-06-25","482840000"
"60441636977","2913666815","287856","2007-04-01","550688000"
"60441636977","5235848424","837069","2005-04-07","756786000"
"30129332537","59ب126","367331","2014-03-10","49810000"
"30129332537","23ق160","510730","2018-10-21","319980000"
"30129332537","39ق257","882305","1984-11-17","375218000"
"70150673707","3984556957","974587","1973-12-29","362170000"
"70150673707","65س666","959311","2003-02-09","63071000"
"66882224443","4864739888","493974","2019-10-31","599087000"
"66882224443","4218389594","315104","2010-03-23","128563000"
"66882224443","57ر980","739073","1975-05-04","205902000"
"15084241605","9808977603","480783","1980-09-29","150608000"
"15084241605","15و451","416725","1972-11-07","397072000"
"94552447562","9714994570","935314","1982-07-12","712966000"
"94552447562","6417346136","579136","1994-04-22","148251000"
"94552447562","49ج100","117029","1987-10-24","283795000"
"94552447562","44س755","897199","1978-10-21","174987000"
"37817586920","80ط316","390988","1986-03-09","22610000"
"37817586920","27ر918","851869","2014-07-24","93637000"
"37817586920","37و649","398157","2006-07-13","266761000"
"64510856514","6108382180","989921","1989-01-16","788022000"
"64510856514","60ر562","185221","2010-01-01","265172000"
"42539909649","1847124609","659807","2016-06-27","276940000"
"83543747220","3488986455","439452","2013-09-10","622522000"
"83543747220","7907331846","749462","1977-05-17","792070000"
"51917735117","5168608387","738972","2004-09-12","251793000"
"51917735117","78ق385","943457","2018-12-14","261643000"
"51917735117","34س149","815523","2009-09-08","319889000"
"73439151793","7961427818","956203","2015-06-05","490395000"
"73439151793","97و468","415010","2013-08-31","390127000"
"73439151793","97ج301","125779","1972-12-13","341110000"
"18538645875","8269015284","401625","1983-04-11","215425000"
"18538645875","7452443259","171696","2020-08-25","627039000"
"18538645875","44ج228","115514","1970-01-16","225826000"
"18538645875","72ی000","178774","1972-12-06","96142000"
"11639528981","9692454056","729615","1973-06-16","359764000"
"78742914256","8194818164","364460","2001-05-21","407507000"
"78742914256","2918093168","997637","1977-05-19","182737000"
"78742914256","17ر654","731400","1971-05-12","92401000"
"78742914256","29ی323","695127","1977-11-06","172557000"
"78742914256","99ر386","755859","1981-07-17","206792000"
"40407863378","5526401086","401325","2010-05-16","594103000"
"40407863378","7094183983","674359","1976-05-04","200763000"
"40407863378","7133527180","107858","1983-06-05","706489000"
"40407863378","14ق863","952323","2006-08-25","167381000"
"75845358558","9624309395","107755","1971-02-23","383626000"
"75845358558","94ی816","610424","1978-12-18","352232000"
"75845358558","91ر135","126710","2009-10-25","229289000"
"75845358558","76و886","230033","1983-03-24","154378000"
"71464644865","70س255","427468","1982-11-10","152820000"
"71464644865","74و680","290778","2019-06-17","303728000"
"23204395016","28ق070","243688","2010-04-16","57460000"
"23204395016","25ر160","342815","2006-08-02","182511000"
"73849500337","2121272899","827112","1975-09-01","719831000"
"73849500337","5891268130","724876","1978-03-21","150587000"
"73849500337","56س842","543546","1981-06-23","49653000"
"73849500337","56ط974","967701","1977-11-14","50083000"
"73849500337","47ر730","279665","1989-11-28","250334000"
"39659256618","18ج142","674194","1977-06-04","142166000"
"39659256618","39ق280","972462","2013-01-26","299278000"
"39659256618","79ط574","116215","1994-06-21","116142000"
"72629764762","4949436207","189596","2004-08-02","397027000"
"17498344474","9100136329","172531","2005-07-29","710029000"
"17498344474","4071702126","270616","1994-08-15","774805000"
"17498344474","69ی162","434378","1976-01-04","59283000"
"95261582082","6248990100","335457","2003-01-09","679412000"
"95261582082","9773079261","810739","1982-11-22","214409000"
"95261582082","2353698139","349482","2009-08-28","702764000"
"95261582082","89ط883","308690","2019-02-27","229613000"
"95261582082","68و450","668266","1975-12-20","312182000"
"95261582082","88ق350","490409","1988-05-04","239826000"
"31917991094","3236458850","767695","2009-04-07","221178000"
"31917991094","7027743441","924222","2015-09-29","238920000"
"31917991094","8226347005","630779","1979-01-06","624858000"
"75584328147","2211229579","970649","2020-01-25","510865000"
"75584328147","8493903639","396330","1982-06-11","651085000"
"98774170677","4316042437","615292","2018-07-10","226723000"
"53703396915","5088635862","956356","2011-01-01","537858000"
"53703396915","9151158005","273771","2008-03-14","662905000"
"53703396915","3275023573","217280","1982-07-13","594275000"
"53703396915","40ج135","165939","2017-01-06","78093000"
"53703396915","61ج715","248516","1972-10-20","356191000"
"53703396915","70ر530","261750","2004-01-13","215157000"
"92186462944","57ط129","486106","2012-05-30","260152000"
"92186462944","68ر695","876724","2001-12-09","23662000"
"92186462944","68ط524","469787","1990-11-15","273224000"
"61837593067","8568888675","275836","1993-12-01","517055000"
"61837593067","94ی394","836264","2013-06-23","41491000"
"61837593067","96ی676","191353","1981-01-31","314148000"
"61837593067","13ب322","418701","2000-09-12","178957000"
"11557478023","66س068","603507","2014-10-13","326616000"
"51421588916","3794042637","183257","1990-09-27","583875000"
"51421588916","5399750239","334525","2002-07-28","608053000"
"51421588916","4960574999","399454","1974-07-06","113575000"
"33136677669","9665015334","319751","2014-04-03","407443000"
"33136677669","1935372417","699491","1981-03-11","313028000"
"33136677669","49ج658","831440","1997-03-11","337973000"
"77092793828","8174269262","618440","1979-11-20","467220000"
"77092793828","3804728060","798040","1977-12-29","290247000"
"77092793828","5886885488","730250","2010-05-22","571606000"
"77092793828","46و325","584832","1983-01-15","336228000"
"62527036254","7010729186","961319","1985-05-28","730567000"
"62527036254","1403336104","684274","2011-11-26","380949000"
"62527036254","3909498020","800097","1992-09-27","428715000"
"62527036254","47ط572","666425","1983-06-12","104958000"
"62527036254","33ب168","582579","1979-12-31","294889000"
"30297656443","9252973948","810987","1999-10-16","131804000"
"30297656443","3446969801","860952","1975-11-02","682169000"
"30297656443","1625559005","152455","2019-05-28","212713000"
"30297656443","19ر112","303574","2000-09-18","56850000"
"20826141457","6459392779","660833","2001-01-02","213098000"
"20826141457","75ط025","919050","1972-12-26","86055000"
"20826141457","26ق604","524576","1970-10-14","215885000"
"99936696097","2049154171","929480","1987-10-07","464900000"
"99936696097","2739981418","222727","2020-08-20","184061000"
"99936696097","82ب209","880229","1973-03-18","64351000"
"99936696097","53و829","876460","2003-09-08","269716000"
"66378059570","5776588496","109861","2010-06-18","183504000"
"66378059570","5979066391","824513","1986-02-27","580215000"
"66378059570","53ج946","648844","2004-12-22","190275000"
"38719162222","2353917431","169606","2002-12-25","370067000"
"38719162222","9003423114","875123","2011-02-14","464024000"
"38719162222","56ط684","162627","1979-03-16","182740000"
"38719162222","56ب515","204219","2003-08-11","159194000"
"38719162222","16ب660","373639","2016-07-07","272488000"
"37732465388","6998348537","829859","1975-04-02","398418000"
"37732465388","4879234991","542420","2019-04-23","168664000"
"37732465388","5246824660","582595","1987-02-17","517978000"
"37732465388","95ر898","266348","1982-03-26","170050000"
"42260464495","5180565647","387373","1980-06-29","331194000"
"42260464495","1210047878","219245","2016-12-24","729364000"
"11974551952","26ق595","654122","1998-08-07","321082000"
"11974551952","66ج490","649731","2016-07-06","124776000"
"52606741175","9805523674","763742","1971-06-18","659729000"
"52606741175","7375384567","301347","1970-05-25","480347000"
"42630114626","1042321095","135627","1973-06-21","714975000"
"27915112099","6999627320","148429","1989-09-21","190994000"
"27915112099","22ق854","846668","2001-11-16","201634000"
"82051148143","7615966782","825987","1984-03-12","471815000"
"82051148143","9384818980","167591","1994-12-07","798708000"
"82051148143","2298755914","866028","1994-01-23","634226000"
"60206950795","8604981751","519808","1997-01-18","205319000"
"60206950795","1528949315","508554","1990-03-02","622222000"
"60206950795","2413733091","867503","2003-10-26","429953000"
"30897109938","1151398525","234920","1997-08-04","329149000"
"98539875122","5307698486","942183","1999-08-04","237110000"
"98539875122","5900809523","586607","2008-09-19","753415000"
"98539875122","7750417193","584411","2020-07-29","724598000"
"98539875122","69ر346","485198","2015-12-07","241493000"
"98539875122","20ط144","620276","1998-06-30","186347000"
"98539875122","89ط311","221261","1972-04-18","256541000"
"55673993992","10ط651","879283","1987-08-29","366798000"
"70432373021","5828143710","313347","2019-07-04","593372000"
"70432373021","1428578745","688369","1996-01-09","614507000"
"35859128864","61ط559","800016","1988-06-19","209176000"
"36696024801","3191542464","569328","2006-12-05","658966000"
"36696024801","24ر974","364113","1993-01-11","212045000"
"36696024801","35س234","989430","1993-12-11","303624000"
"33741319389","5229714933","623138","1995-04-23","372749000"
"33741319389","9806185197","992415","1991-07-29","709929000"
"33741319389","76ج085","524280","2020-10-01","355980000"
"95850899143","7330672338","146468","2019-01-01","564545000"
