"from","to","call_id","date","duration"
"09252205128","09831490585","305269","2019-11-13T07:57:19","10:57"
"09141568476","09341867940","636981","1970-10-10T16:40:18","05:32"
"09980673233","09996673229","609039","2015-07-04T05:23:56","01:14"
"09520086956","09154010702","842807","2000-07-28T23:05:44","06:42"
"09362771433","09504854655","677700","1996-09-25T07:52:31","15:52"
"09798070986","09719411604","753924","2006-12-15T22:08:26","11:42"
"09660837398","09819082389","737419","1995-09-21T11:52:20","07:53"
"09462946571","09376236075","504461","1976-02-24T23:22:40","22:17"
"09670430113","09489194486","283623","2019-03-04T16:56:45","01:39"
"09548491341","09544419301","962714","1988-10-19T23:14:07","04:51"
"09534478570","09453798356","175057","1998-03-20T20:12:20","11:54"
"09535332894","09164838761","408815","1978-10-20T07:19:26","23:35"
"09217737280","09606324667","841486","1999-05-01T18:41:51","03:33"
"09780319806","09247444719","852829","1994-11-09T12:09:50","16:00"
"09960134330","09827586405","667513","1978-11-21T22:14:25","06:52"
"09200797093","09442772332","415534","1981-05-08T02:10:58","14:04"
"09485220992","09505913075","660791","2013-05-23T09:33:40","10:24"
"09171308235","09453393079","205065","1983-03-16T05:18:58","11:00"
"09858917889","09259165675","260217","1989-02-21T12:37:02","18:22"
"09389988918","09441839344","607418","2005-04-06T04:40:34","10:08"
"09614893663","09588340011","497669","1979-06-07T09:41:44","22:40"
"09611265121","09550964977","149513","1979-12-02T03:04:02","20:16"
"09421271998","09891926455","767071","1976-03-23T18:30:17","19:34"
"09485551504","09899555277","593525","1978-06-18T08:09:03","17:26"
"09839523211","09876525427","897078","2006-01-24T09:18:03","09:11"
"09571813757","09980062964","264999","1975-06-09T14:55:51","00:03"
"09883888054","09810748475","926693","1980-04-20T04:25:50","21:31"
"09122139233","09324612643","794764","2001-12-01T22:03:34","17:14"
"09871995615","09874085790","331399","1978-06-07T04:06:23","08:06"
"09901854714","09284349390","119113","2003-09-13T01:37:46","09:21"
"09802346951","09817877622","925708","1977-07-10T04:02:22","22:48"
"09421573997","09605298398","399477","1974-03-03T22:48:51","11:26"
"09794664431","09803401039","729179","1987-07-08T15:44:35","01:43"
"09762591798","09474066021","521410","1985-08-28T01:37:02","16:15"
"09591646435","09772548828","481149","1994-07-08T05:18:26","08:23"
"09657575619","09163781359","292830","1976-09-26T23:40:15","21:41"
"09327425109","09642714457","147816","1996-09-13T14:25:11","03:16"
"09455180016","09636162869","788001","1993-02-13T06:58:48","23:17"
"09213570929","09886599459","919163","1976-12-24T21:53:49","11:08"
"09779629210","09744675733","891745","1973-08-21T06:23:59","04:02"
"09131605673","09737566197","924959","1973-03-17T13:39:59","08:48"
"09601783070","09343091955","420042","2008-06-27T01:34:44","14:10"
"09449335064","09907435982","344699","1975-02-27T13:29:44","13:49"
"09362638410","09252205128","881299","2005-10-16T13:08:22","14:46"
"09430503335","09596232132","978617","1995-06-29T04:13:24","20:18"
"09712740279","09167358168","204427","2018-07-13T10:47:31","07:10"
"09594672811","09930424532","511298","1984-11-20T21:11:34","19:55"
"09315835434","09213599544","432825","1988-09-21T04:58:45","10:15"
"09795223716","09289284972","732459","1982-09-06T09:14:21","07:14"
"09354874026","09404331579","249318","2020-10-19T06:37:25","15:42"
"09896056957","09736142864","974731","2019-11-21T20:21:42","14:44"
"09797672959","09842703915","131505","2008-11-21T19:38:47","10:30"
"09323600840","09701012008","778081","2007-09-05T12:57:27","21:16"
"09723990888","09263734367","755674","1987-03-02T02:18:14","12:38"
"09770677618","09902172127","127867","2011-11-28T18:35:25","23:03"
"09351310113","09335741519","250250","2021-01-06T01:04:42","11:14"
"09930584704","09456254086","156951","1984-06-02T05:36:12","14:55"
"09401607390","09685836609","258204","1989-02-01T17:10:02","22:32"
"09530500902","09564507205","920998","1986-01-18T23:34:29","03:31"
"09786312057","09766966688","372873","2001-04-13T06:48:48","04:19"
"09153889138","09977584205","293417","1984-12-25T00:24:35","00:39"
"09185885657","09702374666","745711","1991-11-26T17:09:50","20:14"
"09407008843","09705830790","548740","2016-07-22T03:17:53","04:09"
"09186409181","09738943133","470010","2014-04-09T09:11:40","09:59"
"09542619059","09611166600","614514","1993-02-09T09:51:19","10:06"
"09608559223","09146042109","817460","1993-04-02T20:04:46","16:09"
"09658385133","09204825920","224505","2009-10-12T15:25:48","12:32"
"09421618227","09578302411","935042","2006-08-09T12:27:41","11:30"
"09499923339","09819135529","158501","2010-03-01T23:45:59","23:40"
"09289447041","09553208434","841873","1979-12-10T07:55:32","13:56"
"09179379480","09364690270","226083","1996-01-11T00:25:54","09:26"
"09730934790","09833819106","820930","2011-10-25T15:23:19","09:14"
"09487551440","09972764144","290609","2006-08-07T16:59:26","21:19"
"09833127499","09525395577","720474","1977-04-20T17:39:25","18:25"
"09549776837","09349383961","690792","2003-05-26T15:03:33","02:01"
"09417939572","09172406429","719150","2009-10-23T16:15:47","05:02"
"09676024218","09661451784","391666","2019-10-08T00:49:10","05:00"
"09678622887","09804779536","251412","2008-09-16T05:20:54","11:56"
"09879732661","09731131141","532098","1976-08-04T05:53:07","12:49"
"09774108054","09877036749","302807","1982-12-31T03:03:35","10:29"
"09519568346","09412124613","400964","2014-02-12T10:34:33","22:12"
"09918370115","09246329876","531576","2020-10-20T07:28:23","00:01"
"09508796705","09477801919","492438","2001-01-25T20:07:03","04:34"
"09850937430","09819948694","493081","1993-06-06T06:29:48","17:33"
"09141826493","09540031570","833003","1971-05-02T14:16:54","22:52"
"09704926337","09114762332","280313","2012-09-21T18:25:11","00:42"
"09825059792","09649442397","555343","2019-10-11T10:02:07","09:11"
"09688110881","09994419939","352886","1985-01-25T19:34:39","20:08"
"09915480965","09240432683","849134","1979-03-28T01:06:17","22:43"
"09352780578","09201310722","125511","1973-05-15T15:06:05","00:36"
"09804969609","09783202990","675790","1973-01-28T02:48:33","17:35"
"09432913397","09180157286","608015","1971-10-22T17:32:02","22:04"
"09264624238","09421666728","559682","2002-02-04T20:08:37","08:06"
"09868528643","09450290207","874317","1972-01-13T06:29:38","05:04"
"09568981179","09750315733","915958","1988-04-23T16:56:29","09:22"
"09308855488","09701469882","816415","2002-04-27T19:16:50","18:29"
"09890680768","09447332819","353107","2005-06-14T10:14:53","01:20"
"09769520649","09129497065","715960","1982-09-27T20:27:47","17:20"
"09389162305","09452575003","351314","2016-12-06T07:39:52","20:34"
"09436697027","09550964977","613257","2019-01-26T03:24:06","01:43"
"09588340011","09239073985","863272","2010-07-17T14:06:19","21:59"
"09921846876","09448844682","786633","2019-03-25T22:29:36","04:09"
"09884021982","09678554867","169567","2001-04-02T11:25:21","15:02"
"09894115822","09129497065","764127","1984-05-23T04:27:07","22:27"
"09795147311","09778615619","735189","2010-09-09T18:22:51","13:40"
"09187435081","09418976636","981022","2004-01-01T06:31:14","08:39"
"09870884629","09973637966","757470","1996-03-31T11:51:03","19:05"
"09647087788","09714264295","929466","1984-07-15T17:11:33","09:05"
"09836383406","09542196984","526180","1985-09-01T19:54:26","14:17"
"09741024644","09199289139","573096","2009-05-24T01:32:29","01:13"
"09240426715","09139969579","148050","2011-06-22T10:50:39","14:16"
"09660927148","09105698830","256963","1985-05-05T04:48:40","08:58"
"09112074337","09491436273","629032","1974-10-16T23:16:09","15:00"
"09130791607","09582335895","601480","1995-09-14T06:12:21","09:51"
"09507597363","09766483476","417833","2007-02-15T23:55:51","08:43"
"09620040323","09894065688","916354","1992-12-15T09:46:31","19:41"
"09840550521","09573118886","719445","1993-10-08T10:02:48","09:48"
"09693645789","09920798883","993665","1984-05-19T01:01:01","22:17"
"09845457696","09552956935","996389","1977-02-12T17:26:19","19:16"
"09124523007","09129545259","214936","1994-06-22T02:56:27","22:54"
"09701949473","09207502564","898901","2014-09-14T00:43:47","13:28"
"09942003900","09870302998","152318","2014-07-24T12:36:39","21:56"
"09652787741","09588658548","661748","2004-09-05T22:16:53","04:34"
"09663808125","09650017723","157708","2010-05-10T05:42:53","03:37"
"09388014913","09410518559","395055","2001-07-29T15:19:36","00:11"
"09302297731","09549832956","201965","1995-12-21T15:35:27","23:50"
"09536335065","09583224793","192450","1978-01-08T03:12:01","05:52"
"09902314497","09601855434","499146","1998-02-05T17:37:23","04:44"
"09544755564","09258187591","383118","2006-05-27T01:26:16","17:24"
"09644216284","09866258643","419691","1985-08-09T04:54:03","17:18"
"09669481125","09174298964","260583","1997-05-03T17:36:47","17:59"
"09660152188","09662867826","829277","2008-09-03T04:54:43","12:53"
"09158030922","09113793751","666677","1988-10-27T02:43:07","21:43"
"09133283057","09967118721","346032","2011-11-28T08:57:58","13:54"
"09880319567","09319755652","646008","1980-10-31T16:47:23","06:43"
"09491436273","09333351736","399709","1980-01-16T05:34:53","20:40"
"09137005063","09571842127","703161","1971-11-27T20:12:05","03:37"
"09169091332","09809270578","263138","2012-02-06T23:24:56","09:44"
"09353332461","09548438359","203460","1993-10-10T06:51:16","23:27"
"09715749985","09374536091","574464","1984-04-01T03:54:21","00:00"
"09785275508","09584137435","192214","2009-04-06T16:37:50","11:42"
"09231634687","09219156118","635992","1996-11-11T01:09:53","22:12"
"09746629034","09548438359","845792","2012-04-01T04:46:27","05:25"
"09544755564","09998435223","479261","2000-02-18T03:12:31","19:22"
"09338935884","09674428586","938852","1979-02-23T09:38:39","14:37"
"09957681268","09987941793","180130","1972-12-22T00:40:15","20:01"
"09605266482","09715422288","471076","1977-01-10T01:08:26","09:47"
"09477401941","09614290093","695833","1970-11-07T06:47:54","17:15"
"09744071477","09583317364","400330","1990-06-15T19:22:15","03:59"
"09506180337","09231634687","184460","2017-10-13T19:07:49","06:47"
"09913901223","09364284125","324264","2005-08-01T07:18:43","04:15"
"09274583669","09664299325","387638","1999-11-24T20:29:05","15:45"
"09498246992","09797694758","702990","2003-07-12T10:13:15","05:23"
"09310635578","09374347696","334807","2006-05-26T09:53:39","00:13"
"09678934923","09452071597","324360","2014-02-14T06:28:58","10:14"
"09745168576","09247142173","189395","1974-08-12T18:42:27","16:55"
"09691264669","09813085295","209998","1991-05-02T17:46:09","19:11"
"09743906463","09686987704","316816","1995-01-13T01:10:24","09:17"
"09181457248","09718243388","318111","1977-03-29T06:26:17","09:58"
"09862854727","09104121155","249038","2007-11-20T00:46:01","18:25"
"09115129237","09860786963","480868","1987-05-23T21:09:17","14:46"
"09607352206","09666704080","363393","1998-10-15T14:46:46","01:21"
"09224846646","09160128497","132344","2002-08-08T06:28:39","15:48"
"09992390803","09360333487","780422","2008-06-20T22:48:08","13:12"
"09340743738","09292598415","840291","2001-10-03T01:16:02","05:44"
"09188696938","09207502564","169394","2004-02-01T19:50:44","09:04"
"09664058497","09674828299","116020","1995-10-07T10:47:25","02:52"
"09615484083","09605021136","214712","1973-11-24T04:39:55","04:22"
"09906710503","09794664431","749161","2017-12-23T16:36:14","09:52"
"09975579593","09501245711","973635","1974-01-22T20:45:48","11:59"
"09364742177","09874929262","794795","2001-08-31T09:00:25","12:25"
"09264004763","09746362822","375714","1999-04-28T15:31:15","19:58"
"09949759159","09320768681","289860","1993-05-28T04:59:04","03:36"
"09855498149","09644600412","478581","1970-01-25T18:32:06","21:24"
"09420053650","09466245147","226493","1991-05-08T03:12:23","07:28"
"09969459633","09180259568","299757","2015-05-24T19:07:18","16:27"
"09480163844","09260075656","602788","1992-08-11T04:10:55","20:27"
"09593190440","09207538842","354342","2010-04-10T04:27:21","03:48"
"09681281000","09352551470","404837","2011-02-14T00:21:03","11:22"
"09159444889","09514207573","815370","2002-11-06T22:44:32","03:09"
"09469481694","09257284323","256325","2009-04-14T23:12:29","22:27"
"09427378435","09806083422","411495","1989-10-29T18:06:49","21:37"
"09422803261","09433658932","848826","2006-03-12T00:58:18","05:31"
"09241370658","09376264041","861236","1995-03-20T13:43:23","22:52"
"09617866024","09431235437","387669","1998-04-12T23:23:30","07:05"
"09334630587","09878286441","627562","1973-03-06T22:42:00","04:15"
"09985638466","09121892429","430080","1993-09-20T16:05:28","01:21"
"09771215892","09324108480","463294","1991-05-10T00:07:38","13:31"
"09869973690","09598289682","753076","2009-09-29T15:10:13","15:47"
"09267738148","09870569264","339566","1999-08-12T04:30:30","07:22"
"09446784770","09662867826","323009","2019-10-01T21:26:01","07:50"
"09248147932","09339689124","629921","2009-06-02T00:30:04","13:52"
"09586136844","09586287666","400018","1996-06-10T13:09:56","17:36"
"09181727954","09984101043","416191","2002-09-15T14:06:54","05:45"
"09786859326","09214043883","491739","2020-09-16T02:53:34","22:15"
"09813043440","09229576877","493177","1997-03-28T05:03:24","11:20"
"09756594609","09977371214","742791","1996-05-21T18:12:30","07:56"
"09692453640","09254340207","395787","2017-02-12T21:08:19","14:17"
"09419494180","09813782782","162026","1992-03-23T12:32:22","20:25"
"09125550780","09934428471","555666","1981-11-09T14:09:07","21:59"
"09481765344","09425402320","548634","1977-11-11T16:58:10","03:29"
"09545284727","09186668179","887199","2011-09-06T23:55:09","03:13"
"09782499527","09511436110","261261","2016-11-14T05:52:55","13:31"
"09717607560","09587382432","678418","1995-07-15T09:40:47","13:54"
"09693401034","09636918001","382203","1978-10-24T09:00:47","20:40"
"09343510244","09395487149","845175","1970-09-06T05:56:17","22:41"
"09269972834","09281617926","555368","1995-05-20T07:15:40","22:20"
"09249981581","09418630977","869849","1989-11-02T22:34:27","05:45"
"09751894814","09408503815","476084","1970-03-12T18:18:42","03:31"
"09422835632","09922411136","383023","1992-11-26T06:39:02","00:53"
"09547382673","09825020149","319120","1990-11-25T09:23:21","19:12"
"09738810591","09147201691","578099","1974-10-13T19:30:46","11:29"
"09934954786","09307629235","234439","2017-12-27T00:45:12","23:28"
"09848417634","09662622011","472275","2011-02-25T22:21:56","06:50"
"09608802249","09443641433","819648","2002-07-01T14:51:28","07:24"
"09895337150","09834130252","307190","1981-10-21T21:34:34","20:23"
"09699515618","09922624078","339395","2011-10-04T19:54:58","03:36"
"09461751576","09532211333","481119","1992-01-08T17:29:19","18:47"
"09391524025","09807082347","910760","2017-07-26T07:53:53","07:18"
"09690817628","09926851847","532963","1994-08-10T20:39:18","12:54"
"09158884532","09640532134","771463","2011-09-16T15:29:38","08:32"
"09150680345","09265948120","514378","1985-12-09T17:46:27","03:16"
"09870623255","09125172689","447227","1971-03-18T21:47:33","17:25"
"09222086060","09223534767","907534","2006-11-01T21:21:19","04:37"
"09838469997","09943071173","623359","1991-11-06T11:15:07","09:47"
"09755181919","09716326717","513464","2008-05-18T01:27:27","14:51"
"09162381297","09101227085","467420","2001-06-23T13:17:49","23:29"
"09812526723","09786312057","545978","2009-10-26T19:50:26","16:47"
"09244823932","09991350218","279266","1995-03-01T06:06:36","08:37"
"09654000259","09470197500","520118","2004-03-23T05:44:33","20:30"
"09702930226","09641102355","203462","1982-12-29T09:18:55","02:32"
"09849895949","09366240143","477187","1995-10-16T06:36:42","15:34"
"09565910093","09203251380","157257","1984-07-01T23:19:06","11:22"
"09709736256","09449058906","667900","2011-05-28T01:32:20","06:12"
"09718742294","09781326585","513751","2003-04-28T08:24:32","21:41"
"09861844328","09630869627","418855","2002-09-30T23:40:40","17:35"
"09163464516","09465825664","173451","1973-04-25T08:11:15","01:13"
"09769272637","09114395263","349447","2010-05-21T11:13:55","11:31"
"09143004382","09175333907","234955","2018-05-25T04:08:40","14:14"
"09291856491","09393566124","199049","1993-09-11T21:32:37","02:36"
"09436352215","09596232132","385655","2005-05-14T09:53:33","08:33"
"09304538977","09726912072","876988","1985-09-26T02:44:49","13:55"
"09763956638","09216398396","482727","2018-05-12T04:26:33","10:30"
"09208784890","09619075236","175197","2001-03-04T17:06:00","15:44"
"09247532654","09421489553","612784","2010-12-18T01:59:50","18:05"
"09117901687","09487317054","779783","2015-09-08T11:50:49","20:45"
"09771842909","09612612955","783556","1989-06-07T13:02:58","05:57"
"09402509818","09900870987","586117","1977-10-22T09:02:59","15:34"
"09140752494","09794346036","158115","1993-02-20T16:32:15","16:42"
"09903510752","09933552709","717763","2001-07-09T17:51:08","09:58"
"09463792724","09530244761","458058","1974-12-30T13:37:51","22:43"
"09482607583","09736793847","416205","1999-06-09T09:08:16","16:09"
"09709669818","09709908947","292108","1975-10-30T09:45:33","04:40"
