"ssn","price","postal_code","size","address"
"15084241605","197610763","9808977603","197","40111 باران کوه, جنوب امیرعباس, سمنان 2328"
"94552447562","769264859","9714994570","96","49093 مبين جنب, روستای بنيامين, هرمزگان 8297"
"94552447562","127035543","6417346136","154","895 ستايش جنب, بندر باران, همدان 555028"
"64510856514","144670001","6108382180","125","080 مهدیان آزاد راه سوئیت 016, استان امیرحسین, یزد 272"
"42539909649","744223971","1847124609","137","298 نازنین آزاد راه سوئیت 570, بندر حسنا, خراسان جنوبی 9384"
"83543747220","495456961","3488986455","285","8192 رضا زاده جنب, غرب محمدجواد, همدان 6994"
"83543747220","199795604","7907331846","245","69571 یاسین آزاد راه, جنوب زهرا, لرستان 595"
"51917735117","116967552","5168608387","164","51862 جلالی بلوار واحد 675, روستای امیررضا, خراسان جنوبی 451086"
"73439151793","389160322","7961427818","125","27460 تهرانی کوچه سوئیت 938, شمال حنانه, بوشهر 808"
"18538645875","516222788","8269015284","299","19262 عليرضا میدان, جنوب محدثه, مازندران 8855902066"
"18538645875","881940466","7452443259","236","74861 تنزیلی بن بست, دهستان متین, سیستان و بلوچستان 17722"
"11639528981","580533942","9692454056","131","218 علی شاهی کوچه, باغات امیرمحمد, مرکزی 817"
"78742914256","982302920","8194818164","200","657 سينا چهار راه, شهرستان محدثه, زنجان 6308612641"
"78742914256","976031017","2918093168","198","848 الوندی جنب واحد 914, دهستان زينب, یزد 732"
"40407863378","495225323","5526401086","251","53368 مبينا خیابان واحد 102, شهر عرفان, هرمزگان 252"
"40407863378","943704314","7094183983","81","22257 محمدجواد کوه, روستای ستایش, آذربایجان شرقی 275"
"40407863378","163126331","7133527180","300","03355 منصوری چهار راه سوئیت 983, بندر مبين, گلستان 81193"
"75845358558","831722307","9624309395","237","076 یسنا بلوار, شهرستان آريا, سیستان و بلوچستان 0427749001"
"73849500337","974771538","2121272899","251","305 مهدیه دره, استان محمدياسين, خراسان شمالی 2562"
"73849500337","450443531","5891268130","136","77426 حنانه بلوار, شرق آرش, خراسان 461"
"72629764762","475873112","4949436207","87","4569 موسوی خیابان, باغات كوثر, آذربایجان شرقی 2023669556"
"17498344474","568438590","9100136329","141","32416 باران کوچه واحد 547, شرق مبینا, تهران 68088"
"17498344474","381908517","4071702126","122","1010 محمد کوچه واحد 289, دهستان ملیكا, فارس 34652"
"95261582082","247116548","6248990100","196","094 شادروان کوچه واحد 278, استان کوثر, سمنان 2094"
"95261582082","828727264","9773079261","137","341 آرين میدان, دهستان امیرمهدی, سمنان 27332"
"95261582082","931784330","2353698139","112","74450 رقیه چهار راه سوئیت 425, استان فاطمه, آذربایجان شرقی 3421"
"31917991094","255601703","3236458850","147","31102 حسنی بلوار, باغات زهرا, چهارمحال و بختیاری 6552427710"
"31917991094","620725983","7027743441","138","90508 النا تقاطع واحد 667, استان نازنین, مازندران 50449"
"31917991094","336669593","8226347005","115","321 جلیلی دره, جنوب علي, سمنان 33086"
"75584328147","595271267","2211229579","102","48971 حسين دره سوئیت 879, روستای نازنين, مرکزی 614"
"75584328147","183769771","8493903639","279","4386 سجاد بزرگ راه سوئیت 510, غرب نازنين, تهران 2760583966"
"98774170677","328271758","4316042437","179","0721 عباس جزیره واحد 630, باغات ياسمين, لرستان 664"
"53703396915","624694141","5088635862","225","681 مریم میدان سوئیت 673, بندر امیرمهدی, قزوین 488"
"53703396915","837665027","9151158005","281","2813 مهدیه خیابان, شهرستان مبينا, اردبیل 1827985630"
"53703396915","374872763","3275023573","85","07910 چنگیزی پل سوئیت 123, شمال سوگند, گیلان 4105"
"61837593067","604165248","8568888675","206","365 موسوی دره سوئیت 985, غرب ريحانه, ایلام 52146"
"51421588916","489693200","3794042637","235","898 الینا تونل واحد 944, شهر حنانه, خراسان شمالی 0157"
"51421588916","413719299","5399750239","289","69610 محمدحسين تقاطع, غرب امیرمهدی, گیلان 019723"
"51421588916","721286462","4960574999","120","891 قاضی خیابان سوئیت 575, غرب محمدامین, کرمانشاه 4619"
"33136677669","509364765","9665015334","199","23494 علی پل سوئیت 443, بندر نازنين, آذربایجان غربی 716"
"33136677669","464697860","1935372417","125","93395 هدایت جزیره سوئیت 619, استان باران, بوشهر 37323"
"77092793828","616912405","8174269262","245","16332 صنایعی جنب, جنوب دانیال, گلستان 010649"
"77092793828","997396218","3804728060","217","7737 آتنا خیابان واحد 029, شرق مهدیس, همدان 77344"
"77092793828","69947715","5886885488","282","65587 کابلی دره واحد 802, شهرستان حسام, خوزستان 7592626687"
"62527036254","978215398","7010729186","152","1470 اسرا کوچه واحد 305, دهستان ابوالفضل, تهران 5889553008"
"62527036254","573609795","1403336104","112","0502 اکبر پور تونل سوئیت 256, جنوب یوسف, خراسان جنوبی 1197"
"62527036254","950752089","3909498020","279","437 منصوری چهار راه, غرب ياسمين, خراسان شمالی 529"
"30297656443","188622269","9252973948","190","1192 متين پل, باغات حسین, آذربایجان غربی 69687"
"30297656443","447879022","3446969801","113","5249 کيان بن بست واحد 546, استان امیرعباس, اردبیل 262899"
"30297656443","352229584","1625559005","245","8410 ظفری بن بست واحد 848, روستای سارا, خراسان رضوی 976746"
"20826141457","262836482","6459392779","235","1755 جنتی تقاطع واحد 367, شمال نیما, گلستان 1686621609"
"99936696097","322249400","2049154171","155","676 هانیه جنب, بندر محيا, البرز 867"
"99936696097","611847752","2739981418","296","22224 بنیامین چهار راه واحد 189, باغات یگانه, خراسان شمالی 013"
"66378059570","753707216","5776588496","161","3369 الينا دره واحد 403, روستای اميررضا, کردستان 932"
"66378059570","852937717","5979066391","295","4216 کمالی جنب, جنوب بنيامين, لرستان 5586"
"38719162222","320431433","2353917431","123","410 بهمنی بن بست سوئیت 203, شمال عليرضا, فارس 99711"
"38719162222","438786481","9003423114","225","5530 گلپایگانی جزیره, روستای علی اكبر, ایلام 7939"
"37732465388","901190814","6998348537","90","65946 ترکاشوند جزیره, جنوب نازنین, البرز 9365642484"
"37732465388","921593657","4879234991","273","67640 نیلوفری بن بست, جنوب آريا, همدان 64361"
"37732465388","96445877","5246824660","180","479 پویان بزرگ راه, دهستان آریا, خراسان رضوی 823"
"42260464495","241459016","5180565647","192","8807 سماوات جزیره, باغات النا, گیلان 779109"
"42260464495","305340966","1210047878","240","72005 كیان میدان, روستای کوثر, خراسان 65757"
"52606741175","234160261","9805523674","104","03681 النا دره, شرق ماهان, اصفهان 129572"
"52606741175","258424338","7375384567","94","550 نوبختی کوه سوئیت 416, شهرستان ثنا, البرز 577"
"42630114626","785644585","1042321095","83","153 علی شاهی بزرگ راه سوئیت 730, شرق آوا, البرز 921868"
"27915112099","666170690","6999627320","102","517 صارمی بزرگ راه, شرق پارسا, تهران 2400615648"
"82051148143","341421646","7615966782","216","663 نامور آزاد راه, جنوب علی رضا, همدان 13645"
"82051148143","408067929","9384818980","99","87921 فرجی بزرگ راه, شمال عباس, اصفهان 87284"
"82051148143","799593029","2298755914","254","8585 سماوات کوچه سوئیت 102, شرق حسین, آذربایجان غربی 76488"
"60206950795","205350016","8604981751","102","59724 موسوی بزرگ راه, جنوب فاطمه زهرا, مرکزی 77403"
"60206950795","543173845","1528949315","101","432 يسنا بن بست سوئیت 372, باغات محيا, کرمان 5193914085"
"60206950795","62445153","2413733091","131","216 مبینا آزاد راه, باغات محمدامین, قم 9121921341"
"30897109938","684431050","1151398525","191","735 حمیدی میدان سوئیت 802, شرق عسل, لرستان 356"
"98539875122","761513889","5307698486","156","2585 دادفر تقاطع, شهر محمدعلي, خراسان شمالی 3461"
"98539875122","366408919","5900809523","131","53555 دانیال تونل, بندر سارا, آذربایجان شرقی 84126"
